"file","subject","run","t","tile","freqtile_power"
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,1,3.34247771178281
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,2,0.0305072814377416
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,3,0.0128314575130624
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,4,0.00544237927496502
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,5,0.00337673573285852
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,6,0.00221074262096275
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,7,0.00153378138820264
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,8,0.00095309777940696
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,9,0.000729470105662387
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,10,0.000580549835564503
"145/stop6/_rustop6_4d.nii.gz","145","stop6",1,11,0.000501653275549087
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,1,3.39499394233736
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,2,0.03251683032221
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,3,0.0126243608728115
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,4,0.005589731035845
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,5,0.00312740206781636
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,6,0.00225805637866159
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,7,0.00159431772128939
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,8,0.000993714301901992
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,9,0.000659596016368075
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,10,0.000467602820200799
"145/stop6/_rustop6_4d.nii.gz","145","stop6",2,11,0.000396735647093863
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,1,3.38633807027731
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,2,0.0324638704092056
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,3,0.0124673242568168
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,4,0.00548000760863572
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,5,0.00318208817030915
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,6,0.00208098856694251
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,7,0.00151410941775886
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,8,0.000857582295639749
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,9,0.000701405000061262
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,10,0.000508176823576558
"145/stop6/_rustop6_4d.nii.gz","145","stop6",3,11,0.000428575810317532
"145/stop6/_rustop6_4d.nii.gz","145","stop6",4,1,3.38576583257975
"145/stop6/_rustop6_4d.nii.gz","145","stop6",4,2,0.0310580137862134
"145/stop6/_rustop6_4d.nii.gz","145","stop6",4,3,0.0124945942155267
