"file","subject","run","t","tile","freqtile_power"
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,1,3.07494703476421
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,2,0.0304253550527562
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,3,0.0106988462328627
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,4,0.00503944322423221
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,5,0.00293829279300927
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,6,0.00244641713472352
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,7,0.00176475354069777
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,8,0.0014579214510119
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,9,0.00101571292237334
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,10,0.0008196919501486
"174/stop6/_rustop6_4d.nii.gz","174","stop6",1,11,0.000839247303010441
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,1,3.05516347422721
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,2,0.0306585506141213
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,3,0.0106956373134579
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,4,0.0047871597792496
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,5,0.00281623737742734
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,6,0.0025022711490075
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,7,0.00169386598237404
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,8,0.00148688761202617
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,9,0.000932621690822305
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,10,0.000817833379898764
"174/stop6/_rustop6_4d.nii.gz","174","stop6",2,11,0.000881088044829436
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,1,3.06118428651446
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,2,0.0306613778240914
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,3,0.0110235814654363
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,4,0.00477256009790307
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,5,0.00291191098361945
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,6,0.00237372374667591
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,7,0.0016625171817395
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,8,0.00154060600807945
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,9,0.000964818849621459
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,10,0.000768378922046747
"174/stop6/_rustop6_4d.nii.gz","174","stop6",3,11,0.000801360728608217
"174/stop6/_rustop6_4d.nii.gz","174","stop6",4,1,3.07500774002324
"174/stop6/_rustop6_4d.nii.gz","174","stop6",4,2,0.0308877904209559
"174/stop6/_rustop6_4d.nii.gz","174","stop6",4,3,0.0111556877174881
"174/stop6/_rustop6_4d.nii.gz","174","stop6",4,4,0.0048123206318463
"174/stop6/_rustop6_4d.nii.gz","174","stop6",4,5,0.00286293835069684
"174/stop6/_rustop6_4d.nii.gz","174","stop6",4,6,0.00241700929944027
"174/stop6/_rustop6_4d.nii.gz","174","stop6",4,7,0.00163198518364515
"174/stop6/_rustop6_4d.nii.gz","174","stop6",4,8,0.00151789794627657
"174/stop6/_rustop6_4d.nii.gz","174","stop6",4,9,0.00092491102338886
