"file","subject","run","t","tile","freqtile_power"
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,1,2.1446371192716
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,2,0.0222742698516153
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,3,0.00769042068850267
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,4,0.0045394328812141
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,5,0.0021649222562227
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,6,0.00133543366965955
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,7,0.00100335747336805
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,8,0.00073410523431608
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,9,0.000638444612502583
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,10,0.000411398443819387
"125/stop4/_rustop4_4d.nii.gz","125","stop4",1,11,0.000387051425158413
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,1,2.13961143598832
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,2,0.0220601064235693
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,3,0.00758076223030382
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,4,0.00425789973028022
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,5,0.00223072316454253
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,6,0.00139522112651584
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,7,0.00109052271440352
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,8,0.000682853746203233
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,9,0.000574312661211373
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,10,0.000401516938082717
"125/stop4/_rustop4_4d.nii.gz","125","stop4",2,11,0.000400904456500593
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,1,2.13504117319149
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,2,0.0218082099639143
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,3,0.00754530854814684
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,4,0.00431539236889724
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,5,0.002118214891865
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,6,0.00138112141678611
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,7,0.00106965741917287
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,8,0.00075818634260893
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,9,0.000648444035125945
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,10,0.000465163692939761
"125/stop4/_rustop4_4d.nii.gz","125","stop4",3,11,0.000440258948169061
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,1,2.13400673669494
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,2,0.0219036566602979
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,3,0.00755563770728657
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,4,0.00441555085350027
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,5,0.00227790158623592
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,6,0.00132244670238594
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,7,0.00114535145212122
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,8,0.000645016811159087
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,9,0.00053306660336081
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,10,0.000416568019361318
"125/stop4/_rustop4_4d.nii.gz","125","stop4",4,11,0.000327528525267985
"125/stop4/_rustop4_4d.nii.gz","125","stop4",5,1,2.13028392816977
"125/stop4/_rustop4_4d.nii.gz","125","stop4",5,2,0.0219029960831771
"125/stop4/_rustop4_4d.nii.gz","125","stop4",5,3,0.00761358393684078
"125/stop4/_rustop4_4d.nii.gz","125","stop4",5,4,0.00443485878442314
