"file","subject","run","t","tile","freqtile_power"
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,1,3.79978016164766
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,2,0.0353876406066347
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,3,0.0142902835368434
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,4,0.00581730811300444
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,5,0.00463434268542464
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,6,0.00314563934709353
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,7,0.00179292316919628
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,8,0.00157979264458363
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,9,0.00107872622508446
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,10,0.000686757705255363
"113/stop3/_rustop3_4d.nii.gz","113","stop3",1,11,0.000689614573957577
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,1,3.80369445711536
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,2,0.0359143287099627
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,3,0.0137972385690646
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,4,0.00583654723645593
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,5,0.00457248030073618
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,6,0.00301511415796598
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,7,0.00184708973287456
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,8,0.00176644129017619
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,9,0.0011657874698884
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,10,0.000779196237452712
"113/stop3/_rustop3_4d.nii.gz","113","stop3",2,11,0.000636425255646301
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,1,3.77769663082605
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,2,0.0352742080721753
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,3,0.0140350434050611
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,4,0.0058631368384667
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,5,0.00456879289191654
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,6,0.00281357224698798
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,7,0.00178113606812207
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,8,0.00169709807910071
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,9,0.00101813644801357
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,10,0.000766920198235843
"113/stop3/_rustop3_4d.nii.gz","113","stop3",3,11,0.000757215316290304
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,1,3.8067647625453
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,2,0.0358831693101375
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,3,0.0138574086774599
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,4,0.00587267660742405
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,5,0.00434586216233767
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,6,0.00333296251139765
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,7,0.00172661288136135
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,8,0.00153291905957844
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,9,0.000898151967153682
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,10,0.000778933073642027
"113/stop3/_rustop3_4d.nii.gz","113","stop3",4,11,0.000700478049251885
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,1,3.77256753083451
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,2,0.0354741638791342
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,3,0.0139656306782469
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,4,0.0058988803325832
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,5,0.00426967717137279
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,6,0.00292210519203037
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,7,0.00170571167801075
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,8,0.00155106240287684
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,9,0.00105495105832972
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,10,0.000695068220561687
"113/stop3/_rustop3_4d.nii.gz","113","stop3",5,11,0.000697024994422016
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,1,3.78273088729175
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,2,0.0357969048336057
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,3,0.0138896283497765
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,4,0.00577227636433315
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,5,0.00455106189025825
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,6,0.00334456424303472
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,7,0.00191985243922525
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,8,0.00188915358036132
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,9,0.00109655232189829
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,10,0.000804737554592662
"113/stop3/_rustop3_4d.nii.gz","113","stop3",6,11,0.000739072674362031
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,1,3.77445916407129
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,2,0.034678699102499
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,3,0.0141472814086066
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,4,0.00584577313176218
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,5,0.00459323226791742
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,6,0.00325511972530733
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,7,0.00171537991138371
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,8,0.00174657069040634
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,9,0.000994152562386806
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,10,0.000737389109633574
"113/stop3/_rustop3_4d.nii.gz","113","stop3",7,11,0.000843949236828472
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,1,3.76307400511156
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,2,0.0355922245621997
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,3,0.0140262540426506
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,4,0.00582418882751539
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,5,0.00432226344590197
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,6,0.00292217933904333
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,7,0.00168276229870647
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,8,0.00175328474095746
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,9,0.00106625886126809
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,10,0.000929105057118598
"113/stop3/_rustop3_4d.nii.gz","113","stop3",8,11,0.000895215585820799
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,1,3.79213234185106
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,2,0.0348325588880688
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,3,0.0138850498301722
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,4,0.00588963389752281
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,5,0.00435172186516825
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,6,0.00296496454470561
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,7,0.00182132159427968
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,8,0.00165255308092725
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,9,0.00095617366103091
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,10,0.000675225052350457
"113/stop3/_rustop3_4d.nii.gz","113","stop3",9,11,0.000706409770816354
"113/stop3/_rustop3_4d.nii.gz","113","stop3",10,1,3.76622840026552
"113/stop3/_rustop3_4d.nii.gz","113","stop3",10,2,0.0351056561239894
"113/stop3/_rustop3_4d.nii.gz","113","stop3",10,3,0.0140786164199783
"113/stop3/_rustop3_4d.nii.gz","113","stop3",10,4,0.00568927973373345
