"file","subject","run","t","tile","freqtile_power"
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,1,2.70471077159221
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,2,0.0271342526547198
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,3,0.0103747099417031
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,4,0.00541415852681561
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,5,0.00349343407511407
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,6,0.00182344849329843
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,7,0.00131106197938006
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,8,0.0011358469148293
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,9,0.000610385172550161
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,10,0.000454328100016411
"134/stop3/_rustop3_4d.nii.gz","134","stop3",1,11,0.000437915700401342
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,1,2.70050279972095
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,2,0.0269592672421682
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,3,0.0101997682441733
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,4,0.00552969157911157
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,5,0.00382804724755674
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,6,0.00189398531530017
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,7,0.00130425198050557
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,8,0.00111822287847105
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,9,0.000681720760456138
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,10,0.000411697368929202
"134/stop3/_rustop3_4d.nii.gz","134","stop3",2,11,0.000436352799015618
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,1,2.70218080794256
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,2,0.0265206779368463
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,3,0.00992341884452234
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,4,0.00527998302181091
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,5,0.00397794712006437
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,6,0.00196154777444096
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,7,0.00122868871996142
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,8,0.00110095238599349
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,9,0.000663266468390519
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,10,0.00043413941811267
"134/stop3/_rustop3_4d.nii.gz","134","stop3",3,11,0.000438783459592225
"134/stop3/_rustop3_4d.nii.gz","134","stop3",4,1,2.68703683774818
"134/stop3/_rustop3_4d.nii.gz","134","stop3",4,2,0.0267521419526768
"134/stop3/_rustop3_4d.nii.gz","134","stop3",4,3,0.00995223458530948
"134/stop3/_rustop3_4d.nii.gz","134","stop3",4,4,0.00530771290552975
"134/stop3/_rustop3_4d.nii.gz","134","stop3",4,5,0.00368700125248503
"134/stop3/_rustop3_4d.nii.gz","134","stop3",4,6,0.00184235976925882
