"file","subject","run","t","tile","freqtile_power"
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,1,3.0730204997932
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,2,0.0297245919686193
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,3,0.0115032613554406
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,4,0.00575866812908514
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,5,0.00289072906324219
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,6,0.00220724659526796
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,7,0.00152249699652703
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,8,0.00116503201220295
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,9,0.00101893323106032
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,10,0.000906512137127818
"136/stop5/_rustop5_4d.nii.gz","136","stop5",1,11,0.000851460304862138
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,1,3.04883849079196
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,2,0.0297649086925597
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,3,0.0113121953499874
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,4,0.00569482538200927
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,5,0.0028450362117693
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,6,0.00199899521073826
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,7,0.00151677194261659
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,8,0.00113718509337544
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,9,0.000999723703458712
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,10,0.000892221500023536
"136/stop5/_rustop5_4d.nii.gz","136","stop5",2,11,0.000840827067560272
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,1,3.04929302693412
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,2,0.0299227053803982
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,3,0.011435156823693
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,4,0.00587209910838924
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,5,0.00281200679396343
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,6,0.00204231949022664
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,7,0.00152930061494503
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,8,0.00107501989170171
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,9,0.00103942267363835
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,10,0.000840706917276161
"136/stop5/_rustop5_4d.nii.gz","136","stop5",3,11,0.00085508822276128
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,1,3.06327186359212
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,2,0.0300687112931705
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,3,0.0115777004086863
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,4,0.00596313432623139
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,5,0.00270217584927226
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,6,0.00193079999594587
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,7,0.00149576438931215
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,8,0.00105048082016991
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,9,0.000997924282936292
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,10,0.000821367487689643
"136/stop5/_rustop5_4d.nii.gz","136","stop5",4,11,0.000954093499958026
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,1,3.06708714105579
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,2,0.0297886877423583
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,3,0.0115689468785843
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,4,0.00560064912894704
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,5,0.00284570529089333
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,6,0.00200804488149133
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,7,0.00152408947451497
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,8,0.0011138903874698
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,9,0.00104784888875465
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,10,0.000930149742009039
"136/stop5/_rustop5_4d.nii.gz","136","stop5",5,11,0.000829926631690749
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,1,3.05408600705911
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,2,0.0293290490031095
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,3,0.0116245375683345
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,4,0.00555398127668475
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,5,0.00291460500960076
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,6,0.00195453365826374
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,7,0.00153804263339633
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,8,0.00117429601557332
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,9,0.000998278530773893
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,10,0.000797378807227412
"136/stop5/_rustop5_4d.nii.gz","136","stop5",6,11,0.000736953003427542
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,1,3.05971488483119
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,2,0.0293632425237883
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,3,0.0118637761839272
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,4,0.005652286177448
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,5,0.00300312302379678
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,6,0.00201805587852347
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,7,0.00142486079413892
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,8,0.00116303712407917
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,9,0.00098872684837258
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,10,0.000957077134830208
"136/stop5/_rustop5_4d.nii.gz","136","stop5",7,11,0.000830915597560929
"136/stop5/_rustop5_4d.nii.gz","136","stop5",8,1,3.05667499253958
"136/stop5/_rustop5_4d.nii.gz","136","stop5",8,2,0.0290577143361205
"136/stop5/_rustop5_4d.nii.gz","136","stop5",8,3,0.0114286753361046
