"file","subject","run","t","tile","freqtile_power"
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,1,3.37308268218606
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,2,0.029047023181933
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,3,0.0119389716514696
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,4,0.00688657015706988
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,5,0.0043543332094604
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,6,0.0031264633155627
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,7,0.00184628917320022
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,8,0.0015115423769885
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,9,0.00105672407744048
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,10,0.000863545763300851
"159/stop5/_rustop5_4d.nii.gz","159","stop5",1,11,0.000829017811499964
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,1,3.35738376148085
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,2,0.0285729881371621
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,3,0.0128657020641197
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,4,0.007504417984791
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,5,0.00414547346945827
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,6,0.0032048942434288
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,7,0.00178748765160533
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,8,0.00152169080526231
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,9,0.00101987332606225
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,10,0.000699967225465172
"159/stop5/_rustop5_4d.nii.gz","159","stop5",2,11,0.000641336665439105
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,1,3.34980616098465
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,2,0.0280908158297967
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,3,0.0134004386693955
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,4,0.00782384691728458
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,5,0.00397137007875174
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,6,0.003118668009849
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,7,0.00185770196807342
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,8,0.0016343930718254
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,9,0.00116804632192484
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,10,0.000792785364978112
"159/stop5/_rustop5_4d.nii.gz","159","stop5",3,11,0.000693116554141425
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,1,3.35159338898686
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,2,0.0293639429838345
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,3,0.0131351724702281
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,4,0.00715263501495166
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,5,0.00389413743410299
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,6,0.00337106644679113
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,7,0.00169026001601083
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,8,0.00158462115357399
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,9,0.00120387596736756
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,10,0.000787670270482061
"159/stop5/_rustop5_4d.nii.gz","159","stop5",4,11,0.000658585046844496
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,1,3.37184463005599
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,2,0.0290043867263086
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,3,0.0131307747961228
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,4,0.00686773050718624
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,5,0.0038872732643451
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,6,0.00325183024209668
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,7,0.00175586665908498
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,8,0.00156589241869425
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,9,0.00108857786155877
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,10,0.000796697739098224
"159/stop5/_rustop5_4d.nii.gz","159","stop5",5,11,0.000639092579002314
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,1,3.38660607020577
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,2,0.0289325212406152
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,3,0.0129263198045783
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,4,0.00669800586088735
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,5,0.00393707666736674
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,6,0.00332090604494478
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,7,0.00181523792256136
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,8,0.00144260030353682
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,9,0.00108284680868441
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,10,0.000781252937592747
"159/stop5/_rustop5_4d.nii.gz","159","stop5",6,11,0.00063621146765575
