"file","subject","run","t","tile","freqtile_power"
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,1,1.92947018649255
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,2,0.0189027133324267
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,3,0.00587496521316533
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,4,0.0033065590453603
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,5,0.00195680710639609
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,6,0.00137412625843083
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,7,0.00134252909023496
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,8,0.0010152319905529
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,9,0.000964980842920468
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,10,0.000866295222772571
"184/stop7/_rustop7_4d.nii.gz","184","stop7",1,11,0.000779703800140129
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,1,1.86165851554384
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,2,0.0187141980618655
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,3,0.00549718554987097
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,4,0.00320347592189019
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,5,0.00188341816394134
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,6,0.00150768420822366
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,7,0.00129374645864542
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,8,0.000915787067026421
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,9,0.00097769285277844
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,10,0.00165824167400413
"184/stop7/_rustop7_4d.nii.gz","184","stop7",2,11,0.000813954392932992
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,1,1.93905654071649
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,2,0.0195004451951333
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,3,0.00585453500545849
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,4,0.00333330772148328
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,5,0.00181805486056424
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,6,0.00128884241107532
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,7,0.00121746382251138
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,8,0.000979349173299358
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,9,0.000935450251145874
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,10,0.00111301037893969
"184/stop7/_rustop7_4d.nii.gz","184","stop7",3,11,0.000749397219963891
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,1,1.90476497476393
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,2,0.0191155778349643
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,3,0.00607608043297847
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,4,0.00322272301371021
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,5,0.00166476310600163
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,6,0.00121015486479055
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,7,0.00115816987528112
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,8,0.000782105166013394
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,9,0.000878137431159359
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,10,0.00101600629991264
"184/stop7/_rustop7_4d.nii.gz","184","stop7",4,11,0.000753089979541229
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,1,1.93988027135452
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,2,0.0196477517991992
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,3,0.0060300202406526
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,4,0.00321881647803502
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,5,0.0020713647158626
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,6,0.00155396771295548
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,7,0.0014542257041305
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,8,0.00126865775427011
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,9,0.00098845831285058
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,10,0.000932807341252261
"184/stop7/_rustop7_4d.nii.gz","184","stop7",5,11,0.000767804692259601
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,1,1.9391628898571
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,2,0.0190481265960594
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,3,0.00596898973915573
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,4,0.00326757324687593
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,5,0.0018249154401876
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,6,0.00146457331243066
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,7,0.00129255615601089
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,8,0.00101462555721645
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,9,0.0010310483941383
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,10,0.00106951372172101
"184/stop7/_rustop7_4d.nii.gz","184","stop7",6,11,0.000968751526116414
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,1,1.94661689122494
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,2,0.0192709308485679
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,3,0.00602745633333265
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,4,0.00335581953279979
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,5,0.0020791710660515
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,6,0.00173778307118361
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,7,0.00138577493881222
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,8,0.0011586872870377
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,9,0.00113049163802393
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,10,0.00102979418074585
"184/stop7/_rustop7_4d.nii.gz","184","stop7",7,11,0.000803171836253472
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,1,1.93482742859023
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,2,0.0193161556400051
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,3,0.00599513103581017
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,4,0.00327881653640697
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,5,0.00179340570784984
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,6,0.00131569940576143
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,7,0.00128674610438633
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,8,0.000873918362139933
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,9,0.000897004992486598
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,10,0.000801311929843932
"184/stop7/_rustop7_4d.nii.gz","184","stop7",8,11,0.00055728599560502
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,1,1.9324466691954
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,2,0.0194448838445813
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,3,0.00598510542871934
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,4,0.00329324371174119
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,5,0.00191676478703367
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,6,0.00137694780367301
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,7,0.00119179224524342
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,8,0.00103079293232852
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,9,0.000837543579036583
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,10,0.000770520553339678
"184/stop7/_rustop7_4d.nii.gz","184","stop7",9,11,0.000771934022249498
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,1,1.93614986286842
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,2,0.0193136550190198
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,3,0.00605180514384555
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,4,0.00329115098476868
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,5,0.00186963230562487
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,6,0.00137532114937228
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,7,0.00121087555973723
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,8,0.000838195115107636
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,9,0.000706250662666584
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,10,0.000634033393278166
"184/stop7/_rustop7_4d.nii.gz","184","stop7",10,11,0.000520793126960697
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,1,1.93659195257183
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,2,0.0192903974774856
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,3,0.00587151464499148
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,4,0.00330634509579923
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,5,0.00173252506151444
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,6,0.0012768798783349
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,7,0.00113786041029463
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,8,0.00096344789853628
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,9,0.000695937222110263
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,10,0.000642157298376996
"184/stop7/_rustop7_4d.nii.gz","184","stop7",11,11,0.000553204841458859
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,1,1.93412398722107
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,2,0.0197110414945106
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,3,0.00584857120377619
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,4,0.00331891893704747
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,5,0.0018283048973637
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,6,0.00132879021369904
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,7,0.00114239882020821
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,8,0.000989323298527706
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,9,0.000977857005880511
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,10,0.00105166299576842
"184/stop7/_rustop7_4d.nii.gz","184","stop7",12,11,0.000724395130838088
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,1,1.9326961705493
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,2,0.0193372664782399
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,3,0.00594274454136862
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,4,0.00325877701123671
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,5,0.00183475480934659
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,6,0.00128522962849466
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,7,0.00118794619770378
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,8,0.000893242727110153
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,9,0.00086470119889769
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,10,0.000863564409177664
"184/stop7/_rustop7_4d.nii.gz","184","stop7",13,11,0.00068070943070078
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,1,1.93600328662361
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,2,0.0196115472658366
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,3,0.00593674478540695
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,4,0.00327446140875274
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,5,0.00182814426575896
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,6,0.00139884152373905
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,7,0.00130651632670751
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,8,0.00106232322897703
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,9,0.000822323796429447
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,10,0.000870419065088225
"184/stop7/_rustop7_4d.nii.gz","184","stop7",14,11,0.000682180609583555
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,1,1.93031708727573
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,2,0.0193720820791322
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,3,0.00593972533360913
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,4,0.00335217880260262
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,5,0.00178837946044524
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,6,0.00149557515845122
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,7,0.00133627626621611
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,8,0.000975628084853862
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,9,0.00094611964299398
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,10,0.000871003927046173
"184/stop7/_rustop7_4d.nii.gz","184","stop7",15,11,0.000697187652264121
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,1,1.91696723509624
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,2,0.01934273889793
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,3,0.00581947993724134
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,4,0.00324548538671987
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,5,0.00182922823823352
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,6,0.00141806864907471
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,7,0.00123338235056488
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,8,0.00112026577207087
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,9,0.00106522379384103
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,10,0.00130861784415787
"184/stop7/_rustop7_4d.nii.gz","184","stop7",16,11,0.000972162384019838
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,1,1.91959236324754
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,2,0.0194057500061324
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,3,0.00573442762497849
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,4,0.00329297510815886
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,5,0.00177836373703871
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,6,0.00136033043913691
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,7,0.0011857986523684
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,8,0.00113505588048507
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,9,0.00113972611028283
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,10,0.00122639635397278
"184/stop7/_rustop7_4d.nii.gz","184","stop7",17,11,0.000791464210728138
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,1,1.92197609740436
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,2,0.019370037722456
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,3,0.00565041068259811
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,4,0.00331723155303816
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,5,0.00188986174841735
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,6,0.00138862418940257
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,7,0.00114323076330167
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,8,0.000918678640075368
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,9,0.000717100290797086
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,10,0.000723499975463452
"184/stop7/_rustop7_4d.nii.gz","184","stop7",18,11,0.000685293077062319
"184/stop7/_rustop7_4d.nii.gz","184","stop7",19,1,1.92837229591652
"184/stop7/_rustop7_4d.nii.gz","184","stop7",19,2,0.0193609485449659
"184/stop7/_rustop7_4d.nii.gz","184","stop7",19,3,0.00572601779187504
"184/stop7/_rustop7_4d.nii.gz","184","stop7",19,4,0.00326202293829036
"184/stop7/_rustop7_4d.nii.gz","184","stop7",19,5,0.00181127654075375
"184/stop7/_rustop7_4d.nii.gz","184","stop7",19,6,0.00129333161547909
"184/stop7/_rustop7_4d.nii.gz","184","stop7",19,7,0.00110864750708138
