"file","subject","run","t","tile","freqtile_power"
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,1,2.47780481243933
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,2,0.0208116811882086
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,3,0.00907691333045753
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,4,0.00505056150391242
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,5,0.00245286625713581
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,6,0.00173853604091086
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,7,0.001390769817512
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,8,0.000933038013848428
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,9,0.000673303643118297
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,10,0.000374490970587455
"165/stop4/_rustop4_4d.nii.gz","165","stop4",1,11,0.000317954783450222
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,1,2.46101434459624
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,2,0.0211334103420977
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,3,0.00904581091590625
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,4,0.00492593121767585
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,5,0.00244975732987827
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,6,0.00166809104664508
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,7,0.00127404609417803
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,8,0.000793090547760973
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,9,0.00054071286914489
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,10,0.000334416091822485
"165/stop4/_rustop4_4d.nii.gz","165","stop4",2,11,0.000342304937693398
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,1,2.4709725912361
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,2,0.0205690265744187
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,3,0.00916741406689333
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,4,0.00501674063203692
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,5,0.00254835350345849
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,6,0.00158825398738555
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,7,0.00125193979886387
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,8,0.000790715078518684
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,9,0.000535666518896784
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,10,0.000320863113135564
"165/stop4/_rustop4_4d.nii.gz","165","stop4",3,11,0.00031043690713955
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,1,2.45516828435924
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,2,0.0207385260593787
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,3,0.00916342520592104
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,4,0.00499820837393646
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,5,0.00270184993822956
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,6,0.00166099827484571
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,7,0.00123453522570778
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,8,0.000813775526334612
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,9,0.000495608587389231
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,10,0.000310145178790326
"165/stop4/_rustop4_4d.nii.gz","165","stop4",4,11,0.000284337498268517
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,1,2.46171064546268
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,2,0.0206117719250036
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,3,0.00923985231151229
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,4,0.00509025081537937
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,5,0.00264873172410542
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,6,0.00172619153774005
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,7,0.00124896177698446
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,8,0.000797244506803683
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,9,0.000525329534153762
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,10,0.000318399918754266
"165/stop4/_rustop4_4d.nii.gz","165","stop4",5,11,0.000323813735673654
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,1,2.45890602053126
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,2,0.020370600562926
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,3,0.00909294140549827
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,4,0.0050758629405836
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,5,0.00255516814076662
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,6,0.00158761988599763
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,7,0.00125406235272109
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,8,0.000807136490642501
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,9,0.000542231983385858
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,10,0.000325601102236615
"165/stop4/_rustop4_4d.nii.gz","165","stop4",6,11,0.000330384244498988
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,1,2.46132803019887
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,2,0.0207015071481677
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,3,0.00927757270642025
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,4,0.00493547086745976
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,5,0.00259372727827468
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,6,0.00173427641375617
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,7,0.00126695152081416
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,8,0.000930979892511264
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,9,0.000528795553260743
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,10,0.000356307348638587
"165/stop4/_rustop4_4d.nii.gz","165","stop4",7,11,0.000307278262284973
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,1,2.46278617843948
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,2,0.0210809456231484
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,3,0.00937527091316492
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,4,0.00504722106359027
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,5,0.00279627661549316
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,6,0.00168390765473746
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,7,0.00128964310498725
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,8,0.000948478638878866
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,9,0.000486266809529578
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,10,0.000358759489308525
"165/stop4/_rustop4_4d.nii.gz","165","stop4",8,11,0.000319793872250302
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,1,2.46540634196757
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,2,0.0208221024873237
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,3,0.0092932180189154
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,4,0.00493783701655251
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,5,0.00270074377116558
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,6,0.00186076702979036
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,7,0.00133208736420041
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,8,0.00109949514227907
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,9,0.000537047579023621
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,10,0.000386437331948319
"165/stop4/_rustop4_4d.nii.gz","165","stop4",9,11,0.00033897350308191
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,1,2.44452998232312
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,2,0.0207313351920753
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,3,0.00930063539928448
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,4,0.00494022577270207
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,5,0.00284881530424255
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,6,0.00187100844884443
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,7,0.00129175760429674
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,8,0.00107689188694022
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,9,0.00053383371035423
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,10,0.00037639396476065
"165/stop4/_rustop4_4d.nii.gz","165","stop4",10,11,0.000350299937423013
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,1,2.4439424947861
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,2,0.0208024367482226
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,3,0.0093620011747456
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,4,0.00504397680437191
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,5,0.00273499357209142
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,6,0.00177626984763909
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,7,0.00132760914936018
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,8,0.000946864146467373
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,9,0.000541221032659956
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,10,0.000383708100760263
"165/stop4/_rustop4_4d.nii.gz","165","stop4",11,11,0.000308635667081301
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,1,2.45349476799831
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,2,0.0211048786091657
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,3,0.00941525235578661
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,4,0.00505266018582731
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,5,0.00260682705804688
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,6,0.00174579246081009
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,7,0.00129496611323375
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,8,0.000942482656458812
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,9,0.000499053517342207
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,10,0.000364761480494921
"165/stop4/_rustop4_4d.nii.gz","165","stop4",12,11,0.000308485486478179
"165/stop4/_rustop4_4d.nii.gz","165","stop4",13,1,2.45408853748095
"165/stop4/_rustop4_4d.nii.gz","165","stop4",13,2,0.0207453115534808
