"euclidian_trans","euclidian_rot","euclidian_trans_deriv","euclidian_rot_deriv","trash","subjectID","run","volume"
0.132920128851893,0.157768554821826,-0.0424265779105028,0.0073034097016611,0,"FP001","run1",88
0.15349100464468,0.149150009204045,0.0205708757927871,-0.0086185456177813,0,"FP001","run1",89
0.145873289818328,0.135977660122181,-0.00761771482635193,-0.0131723490818638,0,"FP001","run1",90
0.16436853252861,0.200896080769076,0.0184952427102821,0.0649184206468943,0,"FP001","run1",91
0.20039415787286,0.240499397494119,0.0360256253442501,0.0396033167250438,0,"FP001","run1",92
0.228406271794364,0.258898106811717,0.0280121139215041,0.0183987093175977,0,"FP001","run1",93
0.199766064533697,0.283741729360123,-0.0286402072606673,0.0248436225484056,0,"FP001","run1",94
0.268051177284807,0.35548938101474,0.06828511275111,0.0717476516546172,0,"FP001","run1",95
0.267834205823444,0.313688962571274,-0.00021697146136318,-0.0418004184434662,0,"FP001","run1",96
0.214363985121323,0.272223962735912,-0.0534702207021203,-0.0414649998353616,0,"FP001","run1",97
0.262199657011872,0.325415461451803,0.0478356718905489,0.0531914987158912,0,"FP001","run1",98
0.240214966256366,0.31909092830714,-0.0219846907555057,-0.00632453314466291,0,"FP001","run1",99
0.270948983484932,0.334070097310323,0.030734017228566,0.0149791690031825,0,"FP001","run1",100
0.276734807648418,0.329707012810501,0.00578582416348505,-0.00436308449982231,0,"FP001","run1",101
0.305010127951365,0.392326721149033,0.0282753203029477,0.0626197083385324,0,"FP001","run1",102
0.353501067675381,0.424998733907665,0.0484909397240155,0.0326720127586324,0,"FP001","run1",103
0.338532206631694,0.426613093493977,-0.0149688610436871,0.0016143595863119,0,"FP001","run1",104
0.348514653060937,0.443180337244534,0.00998244642924295,0.0165672437505568,0,"FP001","run1",105
0.379688736844928,0.447564301039312,0.0311740837839919,0.00438396379477834,0,"FP001","run1",106
0.339289219024094,0.434093920297944,-0.0403995178208346,-0.0134703807413685,0,"FP001","run1",107
0.394054360224741,0.489513758158659,0.0547651412006467,0.0554198378607151,0,"FP001","run1",108
0.410309876561946,0.49700602179122,0.0162555163372049,0.00749226363256117,0,"FP001","run1",109
0.429388106954728,0.528949930714091,0.0190782303927828,0.0319439089228705,0,"FP001","run1",110
0.484760203347038,0.602110022049583,0.0553720963923101,0.0731600913354926,0,"FP001","run1",111
0.542345187548282,0.583766396392711,0.0575849842012437,-0.0183436256568728,0,"FP001","run1",112
0.544413366459267,0.627889120359711,0.00206817891098521,0.0441227239670005,0,"FP001","run1",113
0.46383306166815,0.634180262855736,-0.0805803047911176,0.00629114249602469,0,"FP001","run1",114
0.413465109167415,0.6131238829268,-0.0503679525007352,-0.0210563799289355,0,"FP001","run1",115
0.499903570293676,0.61477067977814,0.0864384611262618,0.00164679685133939,0,"FP001","run1",116
0.519721267695308,0.616329661858631,0.0198176974016314,0.00155898208049121,0,"FP001","run1",117
0.557599961693547,0.654402295221288,0.037878693998239,0.0380726333626574,0,"FP001","run1",118
0.567882423729259,0.635644616879733,0.0102824620357121,-0.0187576783415555,0,"FP001","run1",119
0.555952206848615,0.645390393994676,-0.0119302168806442,0.00974577711494284,0,"FP001","run1",120
0.55264566466944,0.656871115218924,-0.0033065421791747,0.0114807212242484,0,"FP001","run1",121
0.567720809813818,0.641984026928921,0.0150751451443777,-0.0148870882900026,0,"FP001","run1",122
0.535913872121957,0.628526344287561,-0.0318069376918607,-0.0134576826413599,0,"FP001","run1",123
0.555632194929637,0.662207752582963,0.0197183228076803,0.0336814082954016,0,"FP001","run1",124
0.566159672378006,0.663397798300605,0.0105274774483686,0.00119004571764203,0,"FP001","run1",125
0.579998713017174,0.674782942757305,0.0138390406391686,0.0113851444567005,0,"FP001","run1",126
0.626648528265601,0.726042412043581,0.046649815248427,0.0512594692862759,0,"FP001","run1",127
0.651707507491548,0.765667262844004,0.0250589792259465,0.0396248508004231,0,"FP001","run1",128
0.674814121616562,0.779824566341082,0.023106614125014,0.0141573034970773,0,"FP001","run1",129
0.684199942353845,0.792817834957842,0.009385820737283,0.01299326861676,0,"FP001","run1",130
0.64731635507544,0.783826530052049,-0.0368835872784048,-0.00899130490579225,0,"FP001","run1",131
0.666325553032316,0.794262358363116,0.0190091979568757,0.0104358283110663,0,"FP001","run1",132
0.662202057004983,0.782781094223725,-0.00412349602733253,-0.0114812641393909,0,"FP001","run1",133
0.507643621096149,0.753383684619549,-0.154558435908834,-0.0293974096041757,0,"FP001","run1",134
0.533070466950846,0.815031189424924,0.0254268458546962,0.0616475048053748,0,"FP001","run1",135
0.551748968480851,0.832047624358358,0.0186785015300056,0.0170164349334344,0,"FP001","run1",136
0.491005798278657,0.792779790415086,-0.0607431702021941,-0.0392678339432728,0,"FP001","run1",137
0.556827016680971,0.831561586764406,0.0658212184023141,0.0387817963493207,0,"FP001","run1",138
0.541882565526418,0.790859165121298,-0.014944451154553,-0.0407024216431087,0,"FP001","run1",139
0.549102205094685,0.797624613526717,0.00721963956826688,0.00676544840541948,0,"FP001","run1",140
0.585861744705658,0.831033234286741,0.0367595396109726,0.0334086207600238,0,"FP001","run1",141
0.595835176828506,0.833921011425965,0.00997343212284862,0.00288777713922372,0,"FP001","run1",142
0.592984388669894,0.870240785482182,-0.00285078815861228,0.0363197740562178,0,"FP001","run1",143
0.716198994876798,0.913940775379938,0.123214606206903,0.0436999898977558,0,"FP001","run1",144
0.728336041591764,0.898835532519652,0.0121370467149665,-0.0151052428602866,0,"FP001","run1",145
0.72801207037753,0.872680507381436,-0.000323971214233887,-0.0261550251382152,0,"FP001","run1",146
0.670993749948762,0.828253543452266,-0.0570183204287685,-0.04442696392917,0,"FP001","run1",147
0.657638187309564,0.78877714745473,-0.0133555626391977,-0.0394763959975368,0,"FP001","run1",148
0.672904152822009,0.82370616439817,0.0152659655124451,0.0349290169434406,0,"FP001","run1",149
0.723711679857854,0.849257062565627,0.0508075270358451,0.0255508981674571,0,"FP001","run1",150
0.787529488911869,0.914075200887402,0.0638178090540145,0.0648181383217751,0,"FP001","run1",151
0.762208961167026,0.906265082245426,-0.0253205277448424,-0.00781011864197612,0,"FP001","run1",152
0.792575780166483,0.951762880423888,0.0303668189994571,0.0454977981784617,0,"FP001","run1",153
0.727857747429901,0.939984375642821,-0.0647180327365819,-0.0117785047810671,0,"FP001","run1",154
0.563820967644973,0.861610169071905,-0.164036779784929,-0.0783742065709159,0,"FP001","run1",155
0.530687023646787,0.842467449243583,-0.0331339439981861,-0.0191427198283219,0,"FP001","run1",156
0.51472416619401,0.809390211902994,-0.0159628574527763,-0.0330772373405893,0,"FP001","run1",157
0.637539376621685,0.894717294198783,0.122815210427674,0.0853270822957889,0,"FP001","run1",158
0.631377868615234,0.943734626246606,-0.00616150800645054,0.0490173320478233,0,"FP001","run1",159
0.590033616386095,0.942456265139085,-0.0413442522291392,-0.00127836110752144,0,"FP001","run1",160
0.617056973413735,0.94908388672054,0.02702335702764,0.00662762158145502,0,"FP001","run1",161
0.627091682238452,0.952558955972852,0.0100347088247168,0.00347506925231278,0,"FP001","run1",162
0.638091876991427,0.945580378508321,0.011000194752975,-0.00697857746453112,0,"FP001","run1",163
0.627239023507089,0.975476624292096,-0.0108528534843381,0.0298962457837745,0,"FP001","run1",164
0.645827557404422,1.01205459128592,0.0185885338973336,0.0365779669938237,0,"FP001","run1",165
0.678906698354445,1.01728181890973,0.033079140950023,0.00522722762381012,0,"FP001","run1",166
0.66969305233166,1.01167132618131,-0.00921364602278529,-0.00561049272842085,0,"FP001","run1",167
0.69144756499201,1.06707504817336,0.0217545126603503,0.055403721992052,0,"FP001","run1",168
0.708741395856867,1.05788673064043,0.017293830864857,-0.00918831753293525,0,"FP001","run1",169
0.66570195556922,1.04405352287883,-0.0430394402876477,-0.0138332077615928,0,"FP001","run1",170
0.693765373712684,1.06136420002373,0.0280634181434648,0.0173106771448988,0,"FP001","run1",171
0.70385585078147,1.05703145780004,0.0100904770687857,-0.00433274222369229,0,"FP001","run1",172
0.718109675794852,1.07141012365267,0.0142538250133815,0.0143786658526335,0,"FP001","run1",173
0.715144801317479,1.06500448597441,-0.00296487447737226,-0.00640563767825886,0,"FP001","run1",174
0.73216098993289,1.12595638029636,0.0170161886154108,0.060951894321944,0,"FP001","run1",175
0.747046230548631,1.12782163690844,0.0148852406157413,0.00186525661207981,0,"FP001","run1",176
0.784195565835641,1.14537403242827,0.0371493352870096,0.0175523955198356,0,"FP001","run1",177
0.725171321954635,1.10435422926398,-0.059024243881006,-0.0410198031642919,0,"FP001","run1",178
0.768514855146921,1.16550621458178,0.0433435331922859,0.0611519853178006,0,"FP001","run1",179
0.77222869349602,1.16315743746399,0.00371383834909955,-0.0023487771177928,0,"FP001","run1",180
0.77780331549718,1.15775633513559,0.00557462200115921,-0.00540110232839441,0,"FP001","run1",181
0.771273548832758,1.15615636874527,-0.00652976666442184,-0.00159996639032767,0,"FP001","run1",182
0.762739156210473,1.17396981396074,-0.00853439262228495,0.0178134452154779,0,"FP001","run1",183
0.854906588277206,1.21063624718259,0.0921674320667333,0.0366664332218452,0,"FP001","run1",184
0.824672955137022,1.1758698615101,-0.0302336331401837,-0.0347663856724914,0,"FP001","run1",185
0.777128142400767,1.17133902398011,-0.0475448127362559,-0.00453083752999062,0,"FP001","run1",186
0.816909123234106,1.19940134365205,0.0397809808333395,0.0280623196719409,0,"FP001","run1",187
0.808812536966346,1.19114331014072,-0.00809658626775955,-0.00825803351132826,0,"FP001","run1",188
0.792544877512672,1.17715653069916,-0.0162676594536746,-0.0139867794415589,0,"FP001","run1",189
0.783166875585255,1.19150885605965,-0.00937800192741733,0.0143523253604869,0,"FP001","run1",190
0.776167627188487,1.20527477696403,-0.00699924839676713,0.0137659209043781,0,"FP001","run1",191
0.822352485173659,1.24154839979813,0.0461848579851717,0.0362736228340994,0,"FP001","run1",192
0.804117554036759,1.21006360268917,-0.0182349311369004,-0.0314847971089585,0,"FP001","run1",193
0.775171940752319,1.21664444979342,-0.0289456132844399,0.00658084710424789,0,"FP001","run1",194
0.809847446944637,1.23320367925628,0.0346755061923177,0.0165592294628685,0,"FP001","run1",195
0.785857486949014,1.20773730928351,-0.023989959995622,-0.0254663699727711,0,"FP001","run1",196
0.80433978956303,1.21613501918603,0.0184823026140153,0.00839770990251765,0,"FP001","run1",197
0.790623862245593,1.20880865451455,-0.0137159273174365,-0.00732636467147718,0,"FP001","run1",198
0.798441076959484,1.20724923742507,0.0078172147138903,-0.00155941708948459,0,"FP001","run1",199
0.802032441868821,1.22855511949474,0.00359136490933742,0.0213058820696683,0,"FP001","run1",200
0.817006921777699,1.25368178598008,0.0149744799088779,0.0251266664853464,0,"FP001","run1",201
0.816681948753305,1.25411084920302,-0.000324973024394271,0.000429063222936232,0,"FP001","run1",202
0.807868306297929,1.22259474308169,-0.00881364245537519,-0.0315161061213289,0,"FP001","run1",203
0.818466424528887,1.24314259152473,0.0105981182309579,0.020547848443041,0,"FP001","run1",204
0.813495891596474,1.23452093322797,-0.00497053293241367,-0.00862165829676287,0,"FP001","run1",205
0.818328899425358,1.25320526571803,0.00483300782888485,0.0186843324900612,0,"FP001","run1",206
0.83316738099067,1.24358895463362,0.0148384815653111,-0.00961631108441208,0,"FP001","run1",207
0.826347358526185,1.22841272062331,-0.00682002246448499,-0.0151762340103048,0,"FP001","run1",208
0.816467063717858,1.2211508909968,-0.00988029480832686,-0.00726182962650967,0,"FP001","run1",209
0.852281734485625,1.25212912093595,0.0358146707677671,0.0309782299391443,0,"FP001","run1",210
0.851369711315205,1.23270383180409,-0.000912023170419496,-0.0194252891318625,0,"FP001","run1",211
0.821188851447321,1.21904838337819,-0.0301808598678842,-0.0136554484258937,0,"FP001","run1",212
0.839009475556929,1.24062593922362,0.0178206241096081,0.021577555845433,0,"FP001","run1",213
0.873710885367176,1.26938841559226,0.0347014098102467,0.0287624763686301,0,"FP001","run1",214
0.877869457352135,1.25533990898336,0.0041585719849595,-0.0140485066088936,0,"FP001","run1",215
0.865882715783639,1.25145699104017,-0.0119867415684969,-0.00388291794318874,0,"FP001","run1",216
0.884349717431531,1.28239395434058,0.0184670016478921,0.0309369633004029,0,"FP001","run1",217
0.921496765334558,1.29763241670485,0.0371470479030271,0.0152384623642767,0,"FP001","run1",218
0.876620275905236,1.23112552631383,-0.044876489429322,-0.0665068903910213,0,"FP001","run1",219
0.886895637200243,1.26646506141418,0.0102753612950073,0.0353395351003454,0,"FP001","run1",220
0.899256291932857,1.29324722191093,0.0123606547326142,0.026782160496758,0,"FP001","run1",221
0.903990552861619,1.30222626972555,0.00473426092876195,0.00897904781461567,0,"FP001","run1",222
0.860468894257495,1.26700914292166,-0.0435216586041245,-0.0352171268038872,0,"FP001","run1",223
0.88605460965313,1.28619508374357,0.0255857153956354,0.0191859408219051,0,"FP001","run1",224
0.918507042030443,1.27613951789516,0.0324524323773125,-0.0100555658484116,0,"FP001","run1",225
0.883057305305965,1.24816572451306,-0.0354497367244778,-0.0279737933821003,0,"FP001","run1",226
0.880827413976431,1.25827865812333,-0.002229891329534,0.0101129336102741,0,"FP001","run1",227
0.913291761781192,1.2900324240793,0.0324643478047616,0.0317537659559746,0,"FP001","run1",228
0.915278271906878,1.27616430124338,0.00198651012568551,-0.0138681228359205,0,"FP001","run1",229
0.902017400269339,1.27391060584141,-0.013260871637539,-0.00225369540197007,0,"FP001","run1",230
0.89522416855924,1.29442566593571,-0.0067932317100986,0.0205150600942936,0,"FP001","run1",231
0.908504245824968,1.26194278884624,0.0132800772657279,-0.0324828770894641,0,"FP001","run1",232
0.890113015720559,1.28325892593205,-0.018391230104409,0.0213161370858048,0,"FP001","run1",233
0.930674820275137,1.31684156624229,0.0405618045545778,0.0335826403102459,0,"FP001","run1",234
7.1054274e-15,0,0,0,0,"FP001","run2",1
0.0585760109549012,0.0442916429100271,0.0585760109548941,0.0442916429100271,0,"FP001","run2",2
0.026802289921942,0.0175400293654679,-0.0317737210329593,-0.0267516135445592,0,"FP001","run2",3
0.0149526983197901,0.0261701764619448,-0.0118495916021519,0.00863014709647695,0,"FP001","run2",4
0.113538888512491,0.072070855457576,0.0985861901927007,0.0459006789956311,0,"FP001","run2",5
0.125935618760257,0.0568565520836844,0.012396730247766,-0.0152143033738915,0,"FP001","run2",6
0.0206646544272871,0.0355308531455433,-0.10527096433297,-0.0213256989381411,0,"FP001","run2",7
0.163213847863379,0.227474413320183,0.142549193436092,0.191943560174639,1,"FP001","run2",8
0.0631919999898255,0.0969515096040392,-0.100021847873553,-0.130522903716144,0,"FP001","run2",9
0.0520229588818391,0.0595865594003982,-0.0111690411079864,-0.0373649502036409,0,"FP001","run2",10
0.113369068755692,0.0804464385547502,0.0613461098738527,0.020859879154352,0,"FP001","run2",11
0.0751198039433553,0.0632529134546031,-0.0382492648123365,-0.0171935251001471,0,"FP001","run2",12
0.156212362022381,0.147897615408916,0.0810925580790255,0.0846447019543132,0,"FP001","run2",13
0.172289736285524,0.141691640681951,0.0160773742631428,-0.00620597472696524,0,"FP001","run2",14
0.154520660148649,0.134924244826985,-0.0177690761368745,-0.00676739585496661,0,"FP001","run2",15
0.180836031603861,0.166331096122982,0.0263153714552119,0.0314068512959979,0,"FP001","run2",16
0.195437509906168,0.178727286872667,0.0146014783023066,0.0123961907496847,0,"FP001","run2",17
0.209043893835837,0.158744104959467,0.0136063839296693,-0.0199831819132002,0,"FP001","run2",18
0.233905732045,0.203329883602572,0.0248618382091632,0.0445857786431054,0,"FP001","run2",19
0.230687294657423,0.198211731068755,-0.00321843738757763,-0.00511815253381695,0,"FP001","run2",20
0.273198277505572,0.210488605335007,0.0425109828481489,0.012276874266252,0,"FP001","run2",21
0.292534874100315,0.228875159399391,0.0193365965947439,0.0183865540643833,0,"FP001","run2",22
0.235091063716376,0.221919261405796,-0.0574438103839392,-0.00695589799359456,0,"FP001","run2",23
0.287663418986011,0.264941976393009,0.0525723552696348,0.0430227149872133,0,"FP001","run2",24
0.268876343965806,0.234717524939235,-0.0187870750202051,-0.0302244514537746,0,"FP001","run2",25
0.276419310542154,0.220510367486275,0.00754296657634851,-0.0142071574529596,0,"FP001","run2",26
0.301415248923032,0.244609663250852,0.0249959383808777,0.024099295764577,0,"FP001","run2",27
0.321824394122436,0.248046651868114,0.0204091451994038,0.00343698861726149,0,"FP001","run2",28
0.311002078118427,0.239396066057296,-0.0108223160040084,-0.00865058581081793,0,"FP001","run2",29
0.322418927115282,0.259136040214554,0.0114168489968545,0.0197399741572581,0,"FP001","run2",30
0.319477686725422,0.254147271767722,-0.00294124038985971,-0.00498876844683221,0,"FP001","run2",31
0.313971754504214,0.257306951613135,-0.00550593222120849,0.00315967984541327,0,"FP001","run2",32
0.293166455653558,0.269135792872119,-0.0208052988506561,0.0118288412589839,0,"FP001","run2",33
0.326189236463884,0.308992161645792,0.033022780810326,0.0398563687736729,0,"FP001","run2",34
0.33217946288161,0.292759607508025,0.00599022641772673,-0.0162325541377663,0,"FP001","run2",35
0.285694882229798,0.222097375688758,-0.0464845806518121,-0.0706622318192675,0,"FP001","run2",36
0.319788214735513,0.271896777372842,0.0340933325057143,0.0497994016840842,0,"FP001","run2",37
0.347673292248107,0.277362795245234,0.0278850775125938,0.00546601787239226,0,"FP001","run2",38
0.336948817427181,0.270723243682371,-0.0107244748209253,-0.00663955156286322,0,"FP001","run2",39
0.32476013538002,0.295499450759408,-0.0121886820471608,0.0247762070770365,0,"FP001","run2",40
0.384987233511951,0.3447781321994,0.0602270981319307,0.0492786814399925,0,"FP001","run2",41
0.367016364056022,0.328687510919508,-0.0179708694559291,-0.0160906212798917,0,"FP001","run2",42
0.340002803433339,0.322292985489018,-0.0270135606226831,-0.00639452543049074,0,"FP001","run2",43
0.36468300611582,0.329119178216074,0.0246802026824807,0.00682619272705648,0,"FP001","run2",44
0.335198310383406,0.337614707643457,-0.0294846957324131,0.00849552942738291,0,"FP001","run2",45
0.367697994109683,0.421800871830218,0.0324996837262769,0.0841861641867606,0,"FP001","run2",46
0.397420327662826,0.420092500284478,0.029722333553143,-0.00170837154573988,0,"FP001","run2",47
0.414909481841748,0.42484751215298,0.017489154178922,0.00475501186850202,0,"FP001","run2",48
0.392455636559299,0.41618278692515,-0.0224538452824495,-0.00866472522782957,0,"FP001","run2",49
0.299527728671733,0.322428221540902,-0.0929279078875662,-0.093754565384248,0,"FP001","run2",50
0.475657388535904,0.578846332508765,0.176129659864171,0.256418110967863,1,"FP001","run2",51
0.389313748071571,0.602630975397505,-0.0863436404643326,0.0237846428887399,0,"FP001","run2",52
0.2045103637726,0.440318213162224,-0.184803384298971,-0.162312762235282,0,"FP001","run2",53
0.154473507130798,0.444235621799706,-0.0500368566418026,0.00391740863748241,0,"FP001","run2",54
0.104351190635717,0.42866940427982,-0.0501223164950812,-0.0155662175198857,0,"FP001","run2",55
0.0645204125096864,0.361908164620576,-0.0398307781260302,-0.0667612396592448,0,"FP001","run2",56
0.0890313768612009,0.264617967992761,0.0245109643515145,-0.097290196627815,0,"FP001","run2",57
0.0441736528287593,0.424202788916922,-0.0448577240324416,0.159584820924162,1,"FP001","run2",58
0.740051752362681,1.38129370553996,0.695878099533922,0.957090916623042,1,"FP001","run2",59
0.6700683381881,1.21294562860573,-0.0699834141745813,-0.16834807693423,0,"FP001","run2",60
0.594130740366242,1.14676743185361,-0.0759375978218578,-0.0661781967521193,0,"FP001","run2",61
0.504600385264403,1.06057731748645,-0.0895303551018393,-0.0861901143671688,0,"FP001","run2",62
