subjectID,volume,run,volMean,volSD
101,76,stop4,8291.983687,1254.658759
101,77,stop4,8281.058094,1267.185218
101,1,stop5,8336.761838,1250.044888
101,2,stop5,8298.24106,1238.7364
101,3,stop5,8326.059666,1235.316411
101,4,stop5,8350.24928,1240.688318
101,5,stop5,8318.861261,1244.182664
101,6,stop5,8309.045675,1238.474972
101,7,stop5,8280.885469,1254.922524
101,8,stop5,8267.936535,1234.464584
101,9,stop5,8283.993286,1226.888579
101,10,stop5,8328.108615,1253.543789
101,11,stop5,8296.104631,1242.259975
101,12,stop5,8332.571816,1247.834902
101,13,stop5,8284.442718,1227.964723
101,14,stop5,8304.996757,1246.89487
101,15,stop5,8304.791539,1246.836877
101,16,stop5,8305.891841,1239.36507
101,17,stop5,8253.860448,1234.446094
101,18,stop5,8299.399777,1242.788038
101,19,stop5,8328.721305,1251.472642
101,20,stop5,8329.682509,1245.25618
101,21,stop5,8310.514179,1261.427754
101,22,stop5,8225.598661,1217.459453
101,23,stop5,8340.017041,1266.821397
101,24,stop5,8313.379005,1245.426759
101,25,stop5,8299.899293,1238.379155
101,26,stop5,8298.510209,1244.034394
101,27,stop5,8284.190934,1238.328629
101,28,stop5,8314.626842,1249.427944
101,29,stop5,8308.213974,1248.895768
101,30,stop5,8284.966029,1237.840711
101,31,stop5,8336.669389,1246.127921
101,32,stop5,8308.434351,1238.22481
101,33,stop5,8322.526961,1258.57152
101,34,stop5,8294.073023,1238.698402
101,35,stop5,8302.863361,1245.339646
101,36,stop5,8316.574299,1250.232657
101,37,stop5,8349.252345,1256.020422
101,38,stop5,8297.080661,1240.830336
101,39,stop5,8322.125445,1252.296784
101,40,stop5,8307.786182,1247.219988
101,41,stop5,8286.462755,1239.954818
101,42,stop5,8307.14575,1250.924326
101,43,stop5,8305.9352,1249.513224
101,44,stop5,8300.603675,1244.919208
101,45,stop5,8314.421737,1248.179795
101,46,stop5,8324.901207,1250.96601
101,47,stop5,8345.80131,1261.562133
101,48,stop5,8299.689303,1238.569215
101,49,stop5,8324.312142,1253.22644
101,50,stop5,8317.44767,1251.98
101,51,stop5,8283.67921,1237.764732
101,52,stop5,8298.110583,1244.51984
101,53,stop5,8308.091567,1249.26339
101,54,stop5,8338.486032,1256.24019
101,55,stop5,8307.532876,1231.655921
101,56,stop5,8341.57614,1251.089281
101,57,stop5,8333.852317,1263.722589
101,58,stop5,8308.133463,1245.398912
101,59,stop5,8319.593147,1254.74805
101,60,stop5,8303.776008,1250.997596
101,61,stop5,8332.041277,1255.412094
101,62,stop5,8342.214383,1257.63906
101,63,stop5,8330.488728,1251.33034
101,64,stop5,8337.083832,1258.762747
101,65,stop5,8345.245611,1251.667831
101,66,stop5,8334.20444,1254.082806
101,67,stop5,8341.252819,1258.996407
101,68,stop5,8309.773737,1267.515543
101,69,stop5,8317.275445,1256.799695
101,70,stop5,8277.230713,1248.208442
101,71,stop5,8323.303452,1249.995791
101,72,stop5,8327.684878,1248.948296
101,73,stop5,8331.039657,1251.819074
101,74,stop5,8342.279336,1246.714458
101,75,stop5,8323.439574,1244.165121
101,76,stop5,8324.793525,1276.90703
101,77,stop5,8291.762897,1252.732121
101,78,stop5,8338.424278,1258.383942
101,79,stop5,8378.916044,1256.188933
101,80,stop5,8355.142991,1269.089536
101,1,stop6,8346.170073,1271.866783
101,2,stop6,8305.701817,1249.407966
101,3,stop6,8309.989432,1266.867965
101,4,stop6,8308.400444,1244.791572
101,5,stop6,8309.816753,1249.928467
101,6,stop6,8324.794982,1256.294087
101,7,stop6,8305.931409,1243.541116
101,8,stop6,8322.554767,1250.345915
101,9,stop6,8318.971416,1254.590736
101,10,stop6,8244.984409,1258.053156
101,11,stop6,8290.072189,1227.213239
101,12,stop6,8330.09715,1262.20818
101,13,stop6,8289.879107,1241.870434
101,14,stop6,8325.249505,1268.298878
101,15,stop6,8301.0087,1247.99512
101,16,stop6,8289.394367,1237.840448
101,17,stop6,8305.651321,1252.645482
101,18,stop6,8317.599274,1254.13785
101,19,stop6,8329.635227,1250.839538
101,20,stop6,8331.672768,1257.661133
101,21,stop6,8294.383076,1240.363013
101,22,stop6,8338.826652,1259.960615
101,23,stop6,8323.306349,1256.559046
101,24,stop6,8303.580606,1247.632772
101,25,stop6,8333.849663,1256.030154
101,26,stop6,8334.392437,1257.606395
101,27,stop6,8356.493084,1254.87662
101,28,stop6,8341.918018,1258.264339
101,29,stop6,8308.732843,1268.228525
101,30,stop6,8296.469219,1255.139718
101,31,stop6,8279.533727,1263.817064
101,32,stop6,8323.54109,1242.822428
101,33,stop6,8329.774364,1245.764536
101,34,stop6,8344.694054,1278.758086
101,35,stop6,8291.464549,1255.135495
101,36,stop6,8278.926062,1241.960199
101,37,stop6,8306.57854,1252.817924
101,38,stop6,8314.916639,1257.137257
101,39,stop6,8291.230316,1243.839168
101,40,stop6,8327.152408,1256.309081
101,41,stop6,8340.035661,1259.073775
101,42,stop6,8325.317582,1254.024361
101,43,stop6,8342.34968,1259.690188
101,44,stop6,8364.038573,1261.426788
101,45,stop6,8362.278415,1259.517297
101,46,stop6,8322.249623,1248.499047
101,47,stop6,8300.063101,1261.776504
101,48,stop6,8326.027924,1255.928089
101,49,stop6,8349.72896,1258.159451
101,50,stop6,8346.60404,1259.172696
101,51,stop6,8349.996473,1269.909632
101,52,stop6,8338.636842,1261.002359
101,53,stop6,8325.429641,1257.798872
101,54,stop6,8343.484321,1266.598301
101,55,stop6,8347.612686,1263.845936
101,56,stop6,8343.308181,1257.479529
101,57,stop6,8324.523516,1250.291789
101,58,stop6,8320.217878,1247.538173
101,59,stop6,8336.58694,1256.45361
101,60,stop6,8311.909114,1247.617893
101,61,stop6,8347.503448,1262.355353
101,62,stop6,8342.153419,1258.720997
101,63,stop6,8355.344454,1262.969103
101,64,stop6,8337.403413,1259.181799
101,65,stop6,8337.881749,1259.114512
101,66,stop6,8348.06732,1262.398196
101,67,stop6,8339.165201,1256.89525
101,68,stop6,8319.615374,1256.271108
101,69,stop6,8339.198978,1249.474376
101,70,stop6,8341.883835,1254.432186
101,71,stop6,8333.749183,1256.541919
101,72,stop6,8320.093548,1241.362571
101,73,stop6,8387.911498,1273.237589
101,74,stop6,8349.914437,1255.70826
101,75,stop6,8343.495248,1279.726934
101,76,stop6,8332.371819,1257.945266
101,77,stop6,8352.296065,1264.304899
101,78,stop6,8340.685452,1259.453345
101,79,stop6,8341.076219,1261.447417
101,1,stop7,8280.427851,1216.167045
101,2,stop7,8245.447875,1195.933949
101,3,stop7,8266.290068,1200.67684
101,4,stop7,8239.928879,1185.926584
101,5,stop7,8261.33724,1215.528573
101,6,stop7,8250.236729,1188.623183
101,7,stop7,8252.389393,1199.215527
101,8,stop7,8212.537563,1189.463058
101,9,stop7,8252.595377,1209.876273
101,10,stop7,8246.026891,1192.13972
101,11,stop7,8226.271963,1193.919612
101,12,stop7,8231.540797,1187.13186
101,13,stop7,8195.739945,1178.865389
101,14,stop7,8247.830764,1190.571094
101,15,stop7,8269.418681,1212.1829
101,16,stop7,8237.036634,1179.519994
101,17,stop7,8269.913098,1198.567524
101,18,stop7,8240.497424,1200.005647
101,19,stop7,8228.154279,1196.802788
101,20,stop7,8256.187961,1196.349321
101,21,stop7,8276.424765,1208.262415
101,22,stop7,8219.26475,1183.399078
101,23,stop7,8266.574545,1210.4506
101,24,stop7,8242.313907,1200.059908
101,25,stop7,8209.936237,1193.55049
101,26,stop7,8252.714565,1202.789489
101,27,stop7,8261.122884,1195.590362
101,28,stop7,8293.591684,1211.171493
101,29,stop7,8250.037921,1190.359432
101,30,stop7,8262.673388,1208.134117
101,31,stop7,8268.50064,1201.965014
101,32,stop7,8252.973039,1192.542234
101,33,stop7,8269.920045,1211.395269
101,34,stop7,8225.433372,1192.114183
101,35,stop7,8214.460984,1198.705249
101,36,stop7,8266.195078,1204.035653
101,37,stop7,8263.614414,1200.412457
101,38,stop7,8273.12406,1192.899443
101,39,stop7,8246.635658,1188.063482
101,40,stop7,8239.72126,1218.251744
101,41,stop7,8218.516787,1199.441314
101,42,stop7,8248.770719,1193.996806
101,43,stop7,8263.393745,1199.214466
101,44,stop7,8241.014395,1205.60562
101,45,stop7,8266.522407,1206.154321
101,46,stop7,8243.731157,1199.766505
101,47,stop7,8287.003265,1209.530648
101,48,stop7,8240.963753,1191.608124
101,49,stop7,8275.119914,1204.598829
101,50,stop7,8255.62607,1203.845066
101,51,stop7,8218.37256,1183.167565
101,52,stop7,8284.981906,1196.212732
101,53,stop7,8247.149038,1204.910951
101,54,stop7,8277.958169,1211.164366
101,55,stop7,8228.072602,1198.877264
101,56,stop7,8271.419256,1198.795814
101,57,stop7,8269.9357,1196.37546
101,58,stop7,8270.259897,1203.7643
101,59,stop7,8249.444596,1189.921511
101,60,stop7,8255.831496,1211.919832
101,61,stop7,8211.092805,1190.898677
101,62,stop7,8234.624413,1201.097092
101,63,stop7,8223.060279,1200.596542
101,64,stop7,8236.938829,1202.089172
101,65,stop7,8205.46174,1181.641017
101,66,stop7,8284.422598,1209.264925
101,67,stop7,8278.579392,1202.497918
101,68,stop7,8257.901334,1201.332472
101,69,stop7,8251.755456,1193.629882
101,70,stop7,8293.816954,1231.4195
101,71,stop7,8262.263467,1207.359754
101,72,stop7,8242.57445,1210.705736
101,73,stop7,8273.380968,1195.369735
101,74,stop7,8291.879886,1205.312322
101,75,stop7,8223.117886,1198.945944
101,76,stop7,8275.707967,1205.991911
101,77,stop7,8208.325073,1221.812784
101,78,stop7,8256.573089,1200.720473
101,1,stop8,8277.366587,1210.009393
101,2,stop8,8213.868812,1211.362136
101,3,stop8,8276.527542,1192.639459
101,4,stop8,8251.879771,1199.698918
101,5,stop8,8225.887297,1187.868218
101,6,stop8,8241.647225,1203.183317
101,7,stop8,8243.095806,1193.841944
101,8,stop8,8187.241052,1174.22918
101,9,stop8,8265.790129,1195.349677
101,10,stop8,8287.293002,1208.767924
101,11,stop8,8202.134596,1193.494056
101,12,stop8,8264.430364,1200.514398
101,13,stop8,8248.441211,1218.461586
101,14,stop8,8228.983263,1187.681657
101,15,stop8,8245.579858,1204.427189
101,16,stop8,8265.330572,1206.060867
101,17,stop8,8211.488559,1183.386446
101,18,stop8,8261.864852,1204.630371
101,19,stop8,8282.547505,1208.192902
101,20,stop8,8250.318499,1199.208479
101,21,stop8,8268.898367,1203.796802
101,22,stop8,8277.311906,1212.251518
101,23,stop8,8253.838651,1195.363116
101,24,stop8,8277.466256,1208.230317
101,25,stop8,8275.049323,1210.42442
101,26,stop8,8270.671485,1206.477817
101,27,stop8,8275.863519,1205.092801
101,28,stop8,8283.295179,1232.628921
101,29,stop8,8288.008723,1217.316495
101,30,stop8,8234.708977,1196.321486
101,31,stop8,8267.094846,1198.807359
101,32,stop8,8263.918311,1202.502314
101,33,stop8,8281.669032,1214.404492
101,34,stop8,8240.141851,1192.517282
101,35,stop8,8270.619604,1207.857613
101,36,stop8,8250.736724,1201.903197
101,37,stop8,8300.253906,1207.11278
101,38,stop8,8276.939079,1208.475679
101,39,stop8,8263.51263,1201.788752
101,40,stop8,8255.042534,1198.239526
101,41,stop8,8268.720391,1205.445581
101,42,stop8,8305.046662,1207.258471
101,43,stop8,8270.947479,1207.823418
101,44,stop8,8287.279643,1212.686151
101,45,stop8,8215.620911,1190.604359
101,46,stop8,8277.393164,1210.619887
101,47,stop8,8280.884195,1212.987173
101,48,stop8,8258.530477,1204.495769
101,49,stop8,8279.991381,1201.387717
101,50,stop8,8274.815359,1235.782835
101,51,stop8,8272.908607,1228.307165
101,52,stop8,8240.277454,1197.152814
101,53,stop8,8266.690091,1210.241267
101,54,stop8,8253.075069,1201.46187
101,55,stop8,8280.854753,1216.260716
101,56,stop8,8248.632725,1200.611002
101,57,stop8,8277.511275,1211.796524
101,58,stop8,8285.859748,1211.838108
101,59,stop8,8262.502108,1197.134401
101,60,stop8,8297.658135,1228.527972
101,61,stop8,8267.714324,1206.893031
101,62,stop8,8286.607516,1206.234495
101,63,stop8,8298.618123,1213.787573
101,64,stop8,8289.201707,1213.119207
101,65,stop8,8289.33292,1212.421244
101,66,stop8,8274.826342,1208.602122
101,67,stop8,8287.70496,1210.19422
101,68,stop8,8286.33231,1209.528385
101,69,stop8,8258.358982,1198.727954
101,70,stop8,8268.765095,1215.264564
101,71,stop8,8280.16204,1213.90263
101,72,stop8,8269.044764,1206.783798
101,73,stop8,8258.798416,1205.172117
101,74,stop8,8263.114054,1200.776347
101,75,stop8,8287.618195,1200.286833
101,76,stop8,8264.945225,1205.023014
101,77,stop8,8273.631001,1204.353167
101,1,vid1,8303.824391,1253.151847
101,2,vid1,8262.286773,1274.547053
101,3,vid1,8293.817309,1243.890357
101,4,vid1,8275.872456,1234.956727
101,5,vid1,8282.915317,1238.697484
101,6,vid1,8275.542419,1243.550016
101,7,vid1,8270.649839,1232.583959
101,8,vid1,8303.415593,1242.654717
101,9,vid1,8316.685425,1241.571958
101,10,vid1,8274.343607,1240.367971
101,11,vid1,8312.804861,1245.356398
101,12,vid1,8301.692212,1252.537484
101,13,vid1,8127.263086,1246.706831
101,14,vid1,8356.902247,1271.99537
101,15,vid1,8296.66309,1237.410823
101,16,vid1,8253.14845,1239.639411
101,17,vid1,8302.849091,1249.541288
101,18,vid1,8249.224654,1225.932629
101,19,vid1,8315.489596,1240.642317
101,20,vid1,8283.723486,1257.671534
101,21,vid1,8304.381612,1243.23221
101,22,vid1,8287.456586,1239.698381
101,23,vid1,8090.307089,1237.214863
101,24,vid1,8254.17456,1279.897547
101,25,vid1,8318.231611,1246.541186
101,26,vid1,8308.451637,1243.001878
101,27,vid1,8302.849071,1237.702528
101,28,vid1,8314.109705,1244.176522
101,29,vid1,8316.441951,1242.790906
101,30,vid1,8306.126974,1262.014481
101,31,vid1,8276.788511,1253.0139
101,32,vid1,8293.010986,1235.099465
101,33,vid1,8295.272371,1232.590986
101,34,vid1,8288.901214,1262.159301
101,35,vid1,8225.41305,1230.812572
101,36,vid1,8303.498559,1243.393317
101,37,vid1,8354.769293,1262.72905
101,38,vid1,8280.225209,1233.987505
101,39,vid1,8321.764566,1254.279541
101,40,vid1,8296.29289,1264.575046
101,41,vid1,8255.443283,1228.422532
101,42,vid1,8297.273081,1271.955829
101,43,vid1,8257.518734,1243.136134
101,44,vid1,8256.359232,1232.106956
101,45,vid1,8306.146475,1233.780474
101,46,vid1,8288.291099,1259.450787
101,47,vid1,8250.408232,1255.967622
101,48,vid1,8223.543511,1229.039128
101,49,vid1,8268.621558,1234.503785
101,50,vid1,8279.379524,1241.161676
101,51,vid1,8271.132569,1242.177112
101,52,vid1,8307.211614,1251.302085
101,53,vid1,8225.642247,1230.064469
101,54,vid1,8286.965355,1241.893321
101,55,vid1,8284.742643,1263.864136
101,56,vid1,8311.741929,1244.779682
101,57,vid1,8300.790389,1242.917549
101,58,vid1,8279.101556,1229.748227
101,59,vid1,8298.227348,1258.01199
101,60,vid1,8317.752818,1256.526336
101,61,vid1,8288.1691,1228.978307
101,62,vid1,8278.9229,1243.442417
101,63,vid1,8291.392948,1241.843563
101,64,vid1,8309.102191,1260.011755
101,65,vid1,8291.662527,1245.072005
101,66,vid1,8287.128522,1238.906691
101,67,vid1,8293.772719,1238.827828
101,68,vid1,8301.230445,1243.201206
101,69,vid1,8274.404922,1249.793594
101,70,vid1,8288.049227,1242.662835
101,71,vid1,8303.69857,1243.256568
101,72,vid1,8275.989484,1226.6526
101,73,vid1,8304.442007,1238.099899
101,74,vid1,8318.08303,1238.517279
101,1,vid2,8343.340082,1270.757379
101,2,vid2,8328.348897,1262.715689
101,3,vid2,8279.912672,1233.991239
